r_index,r_index_converted,g_r
2742,13.71,2.22249875854021
2743,13.715,2.30570440222338
2744,13.72,2.02276422806656
2745,13.725,2.17529439518382
2746,13.73,2.0082780566902
2747,13.735,2.06063936372001
2748,13.74,2.15518244276972
2749,13.745,2.22271527920611
2750,13.75,2.1558860066606
2751,13.755,2.19265260113351
2752,13.76,2.04550004353983
2753,13.765,2.18564133376407
2754,13.77,2.11903054620928
2755,13.775,2.05633803274574
2756,13.78,2.33366405481685
2757,13.785,2.09533988355205
2758,13.79,1.95270761034796
2759,13.795,1.98178181213065
2760,13.8,2.1631477355396
2761,13.805,2.05883041510259
2762,13.81,2.0611432458844
2763,13.815,2.01405094169821
2764,13.82,2.0885413450999
2765,13.825,2.12118288924557
2766,13.83,2.23719763832035
2767,13.835,2.07643837118825
2768,13.84,2.0181430951782
2769,13.845,2.30046007284091
2770,13.85,1.90180328108057
2771,13.855,1.99110802232118
2772,13.86,1.97834580615888
2773,13.865,2.21083006232783
2774,13.87,1.89632455643322
2775,13.875,1.99290871944631
2776,13.88,1.99147368171106
2777,13.885,1.91856426964263
2778,13.89,2.02244090690064
2779,13.895,2.08484633308217
2780,13.9,1.99701033937053
2781,13.905,1.89429575327681
2782,13.91,2.01288299938054
2783,13.915,1.89157504159441
2784,13.92,2.05865205110623
2785,13.925,2.1394614397615
2786,13.93,2.06691136244356
2787,13.935,2.03928423885348
2788,13.94,1.93705070063914
2789,13.945,2.08111678137392
2790,13.95,1.96036405170987
2791,13.955,1.84723227252886
2792,13.96,2.01710299382671
2793,13.965,1.89293472232202
2794,13.97,1.92874313036457
2795,13.975,1.92365012222218
2796,13.98,1.84805575204277
2797,13.985,1.96540070783329
2798,13.99,2.05293229456752
2799,13.995,1.8663157992964
2800,14,1.81687869905462
2801,14.005,2.14098172700598
2802,14.01,2.01012637961422
2803,14.015,1.89053447429964
2804,14.02,1.98512200404668
2805,14.025,1.86940450432104
2806,14.03,1.82754260382968
2807,14.035,1.86674248329258
2808,14.04,1.95003789035017
2809,14.045,2.10674824589294
2810,14.05,1.99870117288252
2811,14.055,1.90182164502848
2812,14.06,1.95183376571909
2813,14.065,1.8624567010218
2814,14.07,1.92341573183337
2815,14.075,1.84882896304598
2816,14.08,1.91336864929016
2817,14.085,1.9449136018136
2818,14.09,1.80105687038807
2819,14.095,1.82533443364055
2820,14.1,1.7255423683264
2821,14.105,1.99773187219521
2822,14.11,1.80688527649974
2823,14.115,1.82016717668907
2824,14.12,1.84798085148524
2825,14.125,1.84667324080515
2826,14.13,1.85989746646712
2827,14.135,1.90940296553152
2828,14.14,1.84638620303757
2829,14.145,1.91033003106389
2830,14.15,1.73873003999592
2831,14.155,1.86781501560128
2832,14.16,1.90628629249515
2833,14.165,1.73143614873377
2834,14.17,1.80245768545523
2835,14.175,1.86254985961347
2836,14.18,1.76384673846758
2837,14.185,1.83108957003096
2838,14.19,1.64609946533917
2839,14.195,1.70973022125805
2840,14.2,1.81643377867577
2841,14.205,1.66059791083342
2842,14.21,1.7743687837344
2843,14.215,1.71569217820321
2844,14.22,1.69655232277867
2845,14.225,1.82439406048121
2846,14.23,1.80162213743731
2847,14.235,1.72877239712131
2848,14.24,1.8742048066088
2849,14.245,1.66558520907078
2850,14.25,1.75728145960979
2851,14.255,1.87383315903252
2852,14.26,1.71915151284049
2853,14.265,1.80705212711014
2854,14.27,1.77016937290495
2855,14.275,1.69774567066769
2856,14.28,1.81392929267733
2857,14.285,1.70247884212163
2858,14.29,1.73325383632097
2859,14.295,1.64685959001383
2860,14.3,1.70245711415347
2861,14.305,1.84303992654495
2862,14.31,1.81341800644682
2863,14.315,1.77675828287919
2864,14.32,1.68709595933095
2865,14.325,1.81669242658293
2866,14.33,1.93551183589684
2867,14.335,1.68003882251895
2868,14.34,1.70355709302494
2869,14.345,1.61425575494131
2870,14.35,1.68005172502106
2871,14.355,1.64720495782905
2872,14.36,1.68123066769122
2873,14.365,1.65897228182099
2874,14.37,1.74913892075708
2875,14.375,1.68825471689111
2876,14.38,1.62043983418366
2877,14.385,1.78755435197267
2878,14.39,1.76879990888542
2879,14.395,1.62756610262072
2880,14.4,1.70688383043186
2881,14.405,1.56938337215397
2882,14.41,1.66609496947964
2883,14.415,1.61607360752818
2884,14.42,1.69517794396773
2885,14.425,1.61034889970853
2886,14.43,1.69979643117657
2887,14.435,1.63248471538283
2888,14.44,1.7217923507354
2889,14.445,1.70669715858067
2890,14.45,1.70551666602834
2891,14.455,1.64185659710608
2892,14.46,1.72050313391986
2893,14.465,1.74704520164969
2894,14.47,1.69734295734489
2895,14.475,1.7100172551159
2896,14.48,1.6223573143915
2897,14.485,1.65926263705339
2898,14.49,1.50266954688165
2899,14.495,1.69149509620469
2900,14.5,1.48335007126136
2901,14.505,1.56506253576818
2902,14.51,1.48130688958747
2903,14.515,1.53880985116168
2904,14.52,1.52398998004789
2905,14.525,1.58482153651967
2906,14.53,1.6077793574053
2907,14.535,1.48308349344026
2908,14.54,1.70162905647809
2909,14.545,1.54275582421969
2910,14.55,1.67530971553561
2911,14.555,1.47901188659372
2912,14.56,1.66958875720427
2913,14.565,1.57271270661225
2914,14.57,1.57505043884052
2915,14.575,1.56031333308589
2916,14.58,1.53194841488408
2917,14.585,1.54794646443918
2918,14.59,1.56392223551669
2919,14.595,1.64116404652375
2920,14.6,1.52435303185581
2921,14.605,1.59811524190651
2922,14.61,1.63779698149178
2923,14.615,1.49406192677716
2924,14.62,1.61519838137823
2925,14.625,1.48523825166044
2926,14.63,1.56893952868822
2927,14.635,1.53400479126253
2928,14.64,1.57018164413448
2929,14.645,1.65365259699953
2930,14.65,1.59169528242938
2931,14.655,1.45214900792119
2932,14.66,1.46803290403188
2933,14.665,1.3085254246995
2934,14.67,1.55702800243513
2935,14.675,1.71762650219728
2936,14.68,1.43038087866657
2937,14.685,1.43949726789214
2938,14.69,1.54270956505498
2939,14.695,1.54837775523817
2940,14.7,1.41306684194924
2941,14.705,1.5395649226279
2942,14.71,1.51840748746229
2943,14.715,1.39678995284824
2944,14.72,1.45609368225876
2945,14.725,1.59225318595999
2946,14.73,1.58448717680248
2947,14.735,1.59343399922253
2948,14.74,1.53894124442143
2949,14.745,1.38110586009409
2950,14.75,1.52352098264377
2951,14.755,1.48584261906334
2952,14.76,1.46153185376325
2953,14.765,1.59362153665842
2954,14.77,1.45290468897794
2955,14.775,1.51837134636554
2956,14.78,1.60035027209186
2957,14.785,1.37696346170811
2958,14.79,1.53518853911842
2959,14.795,1.43805986685904
2960,14.8,1.33775076860006
2961,14.805,1.53869840413608
2962,14.81,1.4450696931377
2963,14.815,1.42757195332654
2964,14.82,1.44972551890925
2965,14.825,1.4718488882855
2966,14.83,1.47415479472879
2967,14.835,1.66431008084255
2968,14.84,1.53145139060482
2969,14.845,1.32636424598023
2970,14.85,1.35178361207235
2971,14.855,1.36730807700824
2972,14.86,1.50105650357375
2973,14.865,1.47707056709311
2974,14.87,1.47279757259794
2975,14.875,1.47180795557726
2976,14.88,1.41513129844447
2977,14.885,1.25050270331023
2978,14.89,1.35434713549493
2979,14.895,1.39920677614422
2980,14.9,1.39826818366608
2981,14.905,1.54751091992136
2982,14.91,1.47469628748573
2983,14.915,1.36937473743677
2984,14.92,1.4238473289701
2985,14.925,1.56290395232224
2986,14.93,1.30480191746723
2987,14.935,1.39172440037606
2988,14.94,1.34854960287296
2989,14.945,1.3476477138476
2990,14.95,1.31429500085762
2991,14.955,1.39449170750695
2992,14.96,1.43569091231513
2993,14.965,1.44768671810045
2994,14.97,1.42082806067686
2995,14.975,1.47486368893235
2996,14.98,1.32519878693822
2997,14.985,1.39860571383501
2998,14.99,1.2653299690833
2999,14.995,1.35803275568555
3000,15,1.29265622102048
3001,15.005,1.27568799610673
3002,15.01,1.36819791570075
3003,15.015,1.29329278652285
3004,15.02,1.37923731484368
3005,15.025,1.25944374361337
3006,15.03,1.4384070952142
3007,15.035,1.31873282617898
3008,15.04,1.2889982758346
3009,15.045,1.32659393908111
3010,15.05,1.40256584330529
3011,15.055,1.42723531269721
3012,15.06,1.25679645161544
3013,15.065,1.38379596283171
3014,15.07,1.38926560217952
3015,15.075,1.37876970165217
3016,15.08,1.33639259783661
3017,15.085,1.38331764762344
3018,15.09,1.31232574497197
3019,15.095,1.27644217569039
3020,15.1,1.28832143171334
3021,15.105,1.33197404375082
3022,15.11,1.28344047017492
3023,15.115,1.31433909537947
3024,15.12,1.38009555725126
3025,15.125,1.43625321376177
3026,15.13,1.36243023372965
3027,15.135,1.23487649497085
3028,15.14,1.27203237617598
3029,15.145,1.16684123429744
3030,15.15,1.25771389275149
3031,15.155,1.36425643741078
3032,15.16,1.30970635533247
3033,15.165,1.30884314470814
3034,15.17,1.33319487466328
3035,15.175,1.28822117158524
3036,15.18,1.34088234967839
3037,15.185,1.24563357485736
3038,15.19,1.39570048300186
3039,15.195,1.28483334617036
3040,15.2,1.23375909986139
3041,15.205,1.36471352722766
3042,15.21,1.20078575745281
3043,15.215,1.23132844716015
3044,15.22,1.22425763823598
3045,15.225,1.25161526758951
3046,15.23,1.31646054081397
3047,15.235,1.22809873459096
3048,15.24,1.25227636148297
3049,15.245,1.27642202117366
3050,15.25,1.24751631744303
3051,15.255,1.31215063851411
3052,15.26,1.23030884385311
3053,15.265,1.2606299376522
3054,15.27,1.30957484858017
3055,15.275,1.29006637515172
3056,15.28,1.22709130003552
3057,15.285,1.19834812682558
3058,15.29,1.24410225563553
3059,15.295,1.23708830588303
3060,15.3,1.27965839840574
3061,15.305,1.28811197217756
3062,15.31,1.18206137925456
3063,15.315,1.22149089065191
3064,15.32,1.2237843274635
3065,15.325,1.22607451279143
3066,15.33,1.25305213397554
3067,15.335,1.30775324059162
3068,15.34,1.16203238629398
3069,15.345,1.18591793584696
3070,15.35,1.21592873412019
3071,15.355,1.15053500953909
3072,15.36,1.28505530876553
3073,15.365,1.21048428139989
3074,15.37,1.14215056384552
3075,15.375,1.19356918510485
3076,15.38,1.21119135394505
3077,15.385,1.19201859197835
3078,15.39,1.15449652817504
3079,15.395,1.11702293510295
3080,15.4,1.33649918781377
3081,15.405,1.18281372442913
3082,15.41,1.17899215158264
3083,15.415,1.2728521927291
3084,15.42,1.25677501469898
3085,15.425,1.22547616399306
3086,15.43,1.22772880676628
3087,15.435,1.16908826143653
3088,15.44,1.17441650718594
3089,15.445,1.22534602458782
3090,15.45,1.13035689710841
3091,15.455,1.36040964506267
3092,15.46,1.25028216142021
3093,15.465,1.2525067982329
3094,15.47,1.23654383122163
3095,15.475,1.17214062904418
3096,15.48,1.2561350815682
3097,15.485,1.25229940175369
3098,15.49,1.28172059567566
3099,15.495,1.18422258140116
3100,15.5,1.28006782912196
3101,15.505,1.25812307244316
3102,15.51,1.15479762397286
3103,15.515,1.15104047822641
3104,15.52,1.25569309121896
3105,15.525,1.24585671455211
3106,15.53,1.07964903496767
3107,15.535,1.13605782767007
3108,15.54,1.22543245389301
3109,15.545,1.26666663705608
3110,15.55,1.15186573936366
3111,15.555,1.12714380167641
3112,15.56,1.0605122257541
3113,15.565,1.19455551605531
3114,15.57,1.08907036500344
3115,15.575,1.22591290707411
3116,15.58,1.24903134135618
3117,15.585,1.19149255445386
3118,15.59,1.0594202316922
3119,15.595,1.17803601090623
3120,15.6,1.17728122251561
3121,15.605,1.08419211642003
3122,15.61,1.14005410933903
3123,15.615,1.19584436528184
3124,15.62,1.16535081034395
3125,15.625,1.03091340370648
3126,15.63,1.1876128490498
3127,15.635,1.14828088429116
3128,15.64,1.10010323595377
3129,15.645,1.08162034639127
3130,15.65,1.20827193115239
3131,15.655,1.16606664830325
3132,15.66,1.10912664027582
3133,15.665,1.25620814403675
3134,15.67,1.11657363357705
3135,15.675,1.11586164658187
3136,15.68,1.14760180530248
3137,15.685,1.03778513056898
3138,15.69,1.21390651834731
3139,15.695,1.03646353231962
3140,15.7,1.14762339511948
3141,15.705,1.09984098556934
3142,15.71,1.13440779343641
3143,15.715,1.15424535226488
3144,15.72,1.1857980296751
3145,15.725,0.985581401832157
3146,15.73,1.09928028888886
3147,15.735,1.07807513663716
3148,15.74,1.08910130253126
3149,15.745,1.11181658433491
3150,15.75,1.16666655530374
3151,15.755,1.022742457961
3152,15.76,1.09510051971127
3153,15.765,1.02728262882238
3154,15.77,1.05288062418569
3155,15.775,1.06970181826808
3156,15.78,1.12436883577059
3157,15.785,1.08581350583056
3158,15.79,1.16076499508996
3159,15.795,1.15712310545847
3160,15.8,1.0895644753959
3161,15.805,1.12662310410353
3162,15.81,1.08818702360515
3163,15.815,1.01209932716892
3164,15.82,1.09840484554984
3165,15.825,1.1121927561899
3166,15.83,1.12885754259741
3167,15.835,1.06739872365955
3168,15.84,1.01758065928188
3169,15.845,1.14405609804713
3170,15.85,1.05094395971817
3171,15.855,1.1022184197104
3172,15.86,1.10729092094946
3173,15.865,1.03743122345068
3174,15.87,1.12893585539241
3175,15.875,1.08505317359362
3176,15.88,1.10450440825458
3177,15.885,1.06356637168663
3178,15.89,1.08013353019867
3179,15.895,1.17132275947033
3180,15.9,1.1074665695399
3181,15.905,1.05229225140956
3182,15.91,1.13759556001748
3183,15.915,1.11110797893208
3184,15.92,1.12185790509035
3185,15.925,1.14403446261347
3186,15.93,1.06614276408267
3187,15.935,1.03976553312182
3188,15.94,1.11904535112272
3189,15.945,1.02990340652706
3190,15.95,1.17181451260929
3191,15.955,1.04855861348833
3192,15.96,1.13617627788849
3193,15.965,1.16676848998221
3194,15.97,0.995398491388703
3195,15.975,1.23067963458429
3196,15.98,1.05380267317016
3197,15.985,1.0531437376395
3198,15.99,1.10071251467245
3199,15.995,0.997960531568213
3200,16,1.06250401117059
3201,16.005,0.991051100270537
3202,16.01,1.12060348158087
3203,16.015,1.0492030722912
3204,16.02,0.966586437655364
3205,16.025,1.09308664389838
3206,16.03,1.06135478913327
3207,16.035,0.992989378492136
3208,16.04,1.11923615644784
3209,16.045,0.97766500206303
3210,16.05,1.11221089065874
3211,16.055,1.04116919380986
3212,16.06,1.04614563571852
3213,16.065,0.978043470254188
3214,16.07,0.994287469696028
3215,16.075,1.02173898005121
3216,16.08,1.00427248406691
3217,16.085,1.048504217021
3218,16.09,1.0170336689513
3219,16.095,1.12280228571107
3220,16.1,1.04095546382463
3221,16.105,1.00395451053643
3222,16.11,1.01451079570523
3223,16.115,1.03343297891641
3224,16.12,0.932304300891101
3225,16.125,1.00983519619345
3226,16.13,0.967391356739648
3227,16.135,1.09495471263347
3228,16.14,1.16388708897595
3229,16.145,1.0462933356653
3230,16.15,1.06511258642781
3231,16.155,1.03944031447037
3232,16.16,1.02213219600617
3233,16.165,1.05758578144125
3234,16.17,0.940419849067396
3235,16.175,1.03409982531597
3236,16.18,0.98358888662313
3237,16.185,1.01067107014417
3238,16.19,0.993443588817598
3239,16.195,1.12557657881493
3240,16.2,0.967343329231578
3241,16.205,1.03856213060141
3242,16.21,1.08208861699372
3243,16.215,0.984866088618819
3244,16.22,0.984259176854692
3245,16.225,1.01947211650051
3246,16.23,1.03536606500691
3247,16.235,0.974185990304268
3248,16.24,1.0395922565622
3249,16.245,0.931759083072789
3250,16.25,1.07402274142703
3251,16.255,0.988261975605118
3252,16.26,1.03429370743898
3253,16.265,1.01446550839244
3254,16.27,0.983701019767265
3255,16.275,1.02417334464196
3256,16.28,0.971546283445617
3257,16.285,0.946334335414766
3258,16.29,0.921153144087312
3259,16.295,0.986149276897888
3260,16.3,1.00738487816354
3261,16.305,0.91945958879519
3262,16.31,0.927076192183716
3263,16.315,1.04640928129203
3264,16.32,0.95317431715167
3265,16.325,0.944425648037479
3266,16.33,0.984647903215228
3267,16.335,0.970453608482624
3268,16.34,1.0160437761238
3269,16.345,0.993702171596183
3270,16.35,1.00123480170238
3271,16.355,1.05756891184078
3272,16.36,0.924129911168191
3273,16.365,0.926273874003397
3274,16.37,0.982550034460493
3275,16.375,0.990065570175221
3276,16.38,0.978647625269262
3277,16.385,0.991559602311208
3278,16.39,0.893749515283477
3279,16.395,0.820345037036225
3280,16.4,0.922325687223283
3281,16.405,0.964887170827405
3282,16.41,0.983154469364714
3283,16.415,0.982555806282617
3284,16.42,0.785566151873261
3285,16.425,0.981360119376274
3286,16.43,0.929709672879323
3287,16.435,0.91571730212983
3288,16.44,0.995673208876752
3289,16.445,0.98165740806726
3290,16.45,0.847036210895004
3291,16.455,0.918851070838267
3292,16.46,1.05750953785558
3293,16.465,0.923086850109741
3294,16.47,0.91985264936363
3295,16.475,0.980759033618364
3296,16.48,0.966810448102715
3297,16.485,1.008930279507
3298,16.49,0.912288360252171
3299,16.495,1.02370306468906
3300,16.5,0.969797351711832
3301,16.505,0.889330092278885
3302,16.51,0.902096940006588
3303,16.515,0.938783152122332
3304,16.52,0.8558223084039
3305,16.525,0.86592955032118
3306,16.53,0.91849832320547
3307,16.535,0.971003381807617
3308,16.54,0.91738835554466
3309,16.545,1.0652234643958
3310,16.55,0.985133839058918
3311,16.555,1.10363650595417
3312,16.56,0.986589794883895
3313,16.565,0.861753886481318
3314,16.57,0.911428675776257
3315,16.575,0.897677897387571
3316,16.58,0.936716281248634
3317,16.585,0.891321937681524
3318,16.59,0.985661415807964
3319,16.595,0.919220959678292
3320,16.6,0.939725742134727
3321,16.605,0.894438160249651
3322,16.61,0.904416379049852
3323,16.615,0.911754894549293
3324,16.62,0.984733306580345
3325,16.625,0.923780589388522
3326,16.63,0.883883360057329
3327,16.635,0.922670609807889
3328,16.64,0.898539531071108
3329,16.645,0.850874586979233
3330,16.65,0.986421986302689
3331,16.655,0.964910515943592
3332,16.66,0.927744491871239
3333,16.665,0.906293661581811
3334,16.67,0.926632088503784
3335,16.675,0.868685972117571
3336,16.68,0.844701481213384
3337,16.685,0.831167737212811
3338,16.69,0.981700858833124
3339,16.695,0.926462239562118
3340,16.7,0.91290339888042
3341,16.705,0.927953007885005
3342,16.71,0.909213655963798
3343,16.715,0.791840955731494
3344,16.72,0.838071239393395
3345,16.725,0.917956386305157
3346,16.73,0.956281161307476
3347,16.735,0.945349991539079
3348,16.74,0.861955007970928
3349,16.745,0.892483385124289
3350,16.75,0.876438609920362
3351,16.755,0.862996641788281
3352,16.76,0.880557926826119
3353,16.765,0.939389985352042
3354,16.77,0.943988481782941
3355,16.775,0.871251331457665
3356,16.78,0.901645917653842
3357,16.785,0.867639221703055
3358,16.79,0.913437851605366
3359,16.795,0.91546575252083
3360,16.8,0.917491078622795
3361,16.805,0.857870447947961
3362,16.81,0.849659500751519
3363,16.815,0.882504903501682
3364,16.82,0.830702527632706
3365,16.825,0.858395125149266
3366,16.83,0.962880232637809
3367,16.835,0.893206593173102
3368,16.84,0.95662172399688
3369,16.845,0.8665837785801
3370,16.85,0.881398381870506
3371,16.855,0.931940941621731
3372,16.86,0.900767445140041
3373,16.865,0.953788550003721
3374,16.87,0.920089991125157
3375,16.875,0.807467488547599
3376,16.88,0.829900712860595
3377,16.885,0.92100065466095
3378,16.89,0.895028652876588
3379,16.895,0.851298886467182
3380,16.9,0.853335070484603
3381,16.905,0.918823348910184
3382,16.91,0.829496228840674
3383,16.915,0.915202403533664
3384,16.92,0.798112047594837
3385,16.925,0.802705083783081
3386,16.93,0.825007441019269
3387,16.935,0.862458555123078
3388,16.94,0.884699059352209
3389,16.945,0.924596718672899
3390,16.95,0.828111704508857
3391,16.955,0.890704562757844
3392,16.96,0.897744881185503
3393,16.965,0.826648394464226
3394,16.97,0.778304570912466
3395,16.975,0.858399932259101
3396,16.98,0.888084459565196
3397,16.985,0.872475789670764
3398,16.99,0.874475353355129
3399,16.995,0.921677294962024
3400,17,0.805679711369924
3401,17.005,0.910560203490661
3402,17.01,0.899997305532098
3403,17.015,0.856875374745481
3404,17.02,0.903948374715424
3405,17.025,0.868382067271503
3406,17.03,0.750321941165679
3407,17.035,0.857364716215661
3408,17.04,0.846869231968175
3409,17.045,0.841379258585324
3410,17.05,0.858352472737647
3411,17.055,0.847874415899929
3412,17.06,0.809993331159734
3413,17.065,0.836917988685742
3414,17.07,0.908619613458037
3415,17.075,0.808571250969574
3416,17.08,0.934907289857114
3417,17.085,0.867265297541738
3418,17.09,0.822054197087043
3419,17.095,0.856322867682136
3420,17.1,0.868225535563881
3421,17.105,0.882593340889712
3422,17.11,0.795356606765591
3423,17.115,0.827083988934581
3424,17.12,0.871148454857137
3425,17.125,0.771703616625231
3426,17.13,0.800916904529313
3427,17.135,0.832566501958952
3428,17.14,0.854302716639405
3429,17.145,0.878481088633067
3430,17.15,0.887833899792888
3431,17.155,0.833091686758672
3432,17.16,0.815363086092992
3433,17.165,0.86658813923685
3434,17.17,0.826716210399907
3435,17.175,0.909842192292989
3436,17.18,0.764314297290688
3437,17.185,0.844923436422441
3438,17.19,0.802701472855777
3439,17.195,0.829221347337765
3440,17.2,0.806672425212682
3441,17.205,0.857663585339166
3442,17.21,0.817980744242466
3443,17.215,0.780791463225193
3444,17.22,0.792569246227055
3445,17.225,0.848339301748128
3446,17.23,0.791649792422504
3447,17.235,0.778980932905135
3448,17.24,0.844423612447787
3449,17.245,0.753686867628763
3450,17.25,0.901950002948216
3451,17.255,0.791794436224018
3452,17.26,0.840033483398415
3453,17.265,0.807912032142452
3454,17.27,0.807444422815163
3455,17.275,0.831283762091227
3456,17.28,0.755496207855332
3457,17.285,0.835178149565184
3458,17.29,0.837121757743256
3459,17.295,0.780862079442473
3460,17.3,0.828883636991315
3461,17.305,0.838093805173801
3462,17.31,0.784351417843618
3463,17.315,0.783898624423787
3464,17.32,0.766519915689793
3465,17.325,0.814410647523099
3466,17.33,0.787373104030609
3467,17.335,0.840024059722325
3468,17.34,0.798527823229194
3469,17.345,0.853522494286875
3470,17.35,0.795198168954491
3471,17.355,0.893480617003312
3472,17.36,0.796689486404065
3473,17.365,0.846747053550737
3474,17.37,0.831834904500388
3475,17.375,0.88661993005145
3476,17.38,0.787653344051246
3477,17.385,0.75600045571526
3478,17.39,0.777153507705276
3479,17.395,0.841432509591618
3480,17.4,0.824178070658881
3481,17.405,0.826099235681704
3482,17.41,0.780155743272968
3483,17.415,0.791666667942661
3484,17.42,0.807944993679094
3485,17.425,0.80748152316307
3486,17.43,0.787917422897473
3487,17.435,0.751671804686214
3488,17.44,0.813248177945218
3489,17.445,0.810398674399759
3490,17.45,0.719412375141364
3491,17.455,0.79042428031009
3492,17.46,0.818524965390859
3493,17.465,0.863239853925753
3494,17.47,0.867499360137262
3495,17.475,0.817120777002515
3496,17.48,0.826149488225729
3497,17.485,0.842285649837888
3498,17.49,0.761180766966641
3499,17.495,0.78207519208611
3500,17.5,0.814788479698841
3501,17.505,0.821424874597046
3502,17.51,0.776004478918931
3503,17.515,0.751916445934983
3504,17.52,0.798750815391599
3505,17.525,0.888044400590959
3506,17.53,0.826165721029176
3507,17.535,0.837490409651616
3508,17.54,0.726197315103441
3509,17.545,0.791763912440308
3510,17.55,0.772472172931093
3511,17.555,0.795569902204496
3512,17.56,0.853927469379953
3513,17.565,0.7805580881009
3514,17.57,0.758966352239937
3515,17.575,0.709218195145788
3516,17.58,0.80504478724339
3517,17.585,0.778784093019476
3518,17.59,0.820540779281018
3519,17.595,0.787271643986945
3520,17.6,0.72125581100577
3521,17.605,0.772335318668221
3522,17.61,0.806983151677552
3523,17.615,0.771458909866545
3524,17.62,0.703264850593031
3525,17.625,0.74256275590652
3526,17.63,0.837826683922107
3527,17.635,0.802364949087023
3528,17.64,0.738969654000937
3529,17.645,0.766508801447301
3530,17.65,0.835929539478
3531,17.655,0.77029532625789
3532,17.66,0.77218518961491
3533,17.665,0.827537277912067
3534,17.67,0.789897500569692
3535,17.675,0.814991844083219
3536,17.68,0.786683855204938
3537,17.685,0.728256969829638
3538,17.69,0.792748884548706
3539,17.695,0.787667727509377
3540,17.7,0.780276821521818
3541,17.705,0.816861167032846
3542,17.71,0.740079428347555
3543,17.715,0.746596164929
3544,17.72,0.857061702842292
3545,17.725,0.84041651854178
3546,17.73,0.791484477474065
3547,17.735,0.818713194450897
3548,17.74,0.705310073466566
3549,17.745,0.730252773239649
3550,17.75,0.803516392466185
3551,17.755,0.722527518871187
3552,17.76,0.811811032815743
3553,17.765,0.758489812065478
3554,17.77,0.799412054245646
3555,17.775,0.766820334669039
3556,17.78,0.807691647805738
3557,17.785,0.722386007429153
3558,17.79,0.751776120364805
3559,17.795,0.767388823898156
3560,17.8,0.698275092208928
3561,17.805,0.791696868960361
3562,17.81,0.704351965164404
3563,17.815,0.806807586902088
3564,17.82,0.717267641217477
3565,17.825,0.780789720911937
3566,17.83,0.771225073237079
3567,17.835,0.741146954584003
3568,17.84,0.720219118230631
3569,17.845,0.735760974927515
3570,17.85,0.728519090556028
3571,17.855,0.778168890130971
3572,17.86,0.789103739043359
3573,17.865,0.763661400988724
3574,17.87,0.7518765852339
3575,17.875,0.790050555065856
3576,17.88,0.769187958366658
3577,17.885,0.791435293344271
3578,17.89,0.72299941370086
3579,17.895,0.756573407466645
3580,17.9,0.769734467208953
3581,17.905,0.751203459855825
3582,17.91,0.728170220996109
3583,17.915,0.673520658208849
3584,17.92,0.691215972693511
3585,17.925,0.747270920201463
3586,17.93,0.672394526609971
3587,17.935,0.730652374977617
3588,17.94,0.80687594604916
3589,17.945,0.72533332843891
3590,17.95,0.796972086258441
3591,17.955,0.771777517174782
3592,17.96,0.744362041303757
3593,17.965,0.734957567453388
3594,17.97,0.709839155808853
3595,17.975,0.682503489729854
3596,17.98,0.738219786061383
3597,17.985,0.849938595291729
3598,17.99,0.714986181981258
3599,17.995,0.725789477504155
3600,18,0.767924522135271
3601,18.005,0.756310173157563
3602,18.01,0.68432681993818
3603,18.015,0.73088465998397
3604,18.02,0.705906536471923
3605,18.025,0.739004712531174
3606,18.03,0.689504101046117
3607,18.035,0.762717493112193
3608,18.04,0.682053310479447
3609,18.045,0.721774052413183
3610,18.05,0.710242023564955
3611,18.055,0.74322728068487
3612,18.06,0.776175915626973
3613,18.065,0.733513822610071
3614,18.07,0.72644344321852
3615,18.075,0.706058905620794
3616,18.08,0.732297550072072
3617,18.085,0.707496371480309
3618,18.09,0.715971961355112
3619,18.095,0.708930230461004
3620,18.1,0.679754333096141
3621,18.105,0.710360491879747
3622,18.11,0.782955812902557
3623,18.115,0.789155335136931
3624,18.12,0.786510699427095
3625,18.125,0.775036535495036
3626,18.13,0.741506265552838
3627,18.135,0.725658020914348
3628,18.14,0.758324635459476
3629,18.145,0.71384252961272
3630,18.15,0.702439368948317
3631,18.155,0.684446281171137
3632,18.16,0.701666183130235
3633,18.165,0.776024652994351
3634,18.17,0.628387969072466
3635,18.175,0.711488557498436
3636,18.18,0.708902616106592
3637,18.185,0.699738794442468
3638,18.19,0.629199609475385
3639,18.195,0.740601507657301
3640,18.2,0.69201639478038
3641,18.205,0.608464957900566
3642,18.21,0.678131643428801
3643,18.215,0.725858565247112
3644,18.22,0.718904979025305
3645,18.225,0.716326757360956
3646,18.23,0.774867570391626
3647,18.235,0.674092474814317
3648,18.24,0.752215065289464
3649,18.245,0.695145335556616
3650,18.25,0.736145553549987
3651,18.255,0.707444675212401
3652,18.26,0.728813018137834
3653,18.265,0.711019195267061
3654,18.27,0.747574258634681
3655,18.275,0.712413480018347
3656,18.28,0.733731963195398
3657,18.285,0.657394225658955
3658,18.29,0.70474045230706
3659,18.295,0.671846690036394
3660,18.3,0.636822693758238
3661,18.305,0.74471897830175
3662,18.31,0.675074052479391
3663,18.315,0.73093108027475
3664,18.32,0.607335994382666
3665,18.325,0.699891546153299
3666,18.33,0.775074212106582
3667,18.335,0.794071892132995
3668,18.34,0.703060721312646
3669,18.345,0.754408502925864
3670,18.35,0.738917598116344
3671,18.355,0.725596559249826
3672,18.36,0.684314783203799
3673,18.365,0.720505270343833
3674,18.37,0.679270970107086
