r_index,r_index_converted,g_r
2733,13.665,2.68279932400733
2734,13.67,2.83872769185923
2735,13.675,2.98127954902423
2736,13.68,2.88384902865288
2737,13.685,2.8259460325802
2738,13.69,2.87307948842107
2739,13.695,2.84148633485813
2740,13.7,2.67566406156027
2741,13.705,2.62789642645727
2742,13.71,2.76332962936492
2743,13.715,2.84627947410359
2744,13.72,3.05319479447177
2745,13.725,2.72792742264871
2746,13.73,2.68681332093453
2747,13.735,2.54475031657307
2748,13.74,2.72848857062384
2749,13.745,2.72975816150462
2750,13.75,2.77654227208289
2751,13.755,2.70629878300242
2752,13.76,2.64589609854266
2753,13.765,2.84186755816099
2754,13.77,2.58046196025569
2755,13.775,2.71464592580338
2756,13.78,2.68354324508641
2757,13.785,2.68806706666668
2758,13.79,2.51803438707907
2759,13.795,2.74231365433163
2760,13.8,2.60476364292701
2761,13.805,2.77059735519111
2762,13.81,2.67190098876784
2763,13.815,2.49604968005116
2764,13.82,2.55217538670639
2765,13.825,2.60178718362015
2766,13.83,2.41672437439534
2767,13.835,2.72648503714476
2768,13.84,2.72451610055098
2769,13.845,2.61993259697003
2770,13.85,2.52831715605931
2771,13.855,2.67379202476678
2772,13.86,2.60466734753636
2773,13.865,2.69551815409255
2774,13.87,2.73830895683441
2775,13.875,2.67886382252089
2776,13.88,2.52378482068817
2777,13.885,2.52834482582633
2778,13.89,2.71450159498221
2779,13.895,2.57246437375384
2780,13.9,2.60242921615161
2781,13.905,2.56240864254024
2782,13.91,2.62092827348758
2783,13.915,2.60634735718299
2784,13.92,2.45220455532382
2785,13.925,2.43776431619349
2786,13.93,2.48669957013063
2787,13.935,2.42793706464395
2788,13.94,2.64445906584572
2789,13.945,2.43394028314887
2790,13.95,2.45430733759953
2791,13.955,2.44308024934143
2792,13.96,2.64950665447626
2793,13.965,2.37024171385186
2794,13.97,2.35909697225208
2795,13.975,2.48015876865829
2796,13.98,2.42177277355867
2797,13.985,2.47975733101623
2798,13.99,2.33979643956371
2799,13.995,2.40089392342222
2800,14,2.56853379399015
2801,14.005,2.41940535966595
2802,14.01,2.35504518993842
2803,14.015,2.50358054682338
2804,14.02,2.35481527872633
2805,14.025,2.34688713118426
2806,14.03,2.27026830241945
2807,14.035,2.38723310378342
2808,14.04,2.31069343011804
2809,14.045,2.35267486009198
2810,14.05,2.44130461119296
2811,14.055,2.28709553663739
2812,14.06,2.40052059314661
2813,14.065,2.30870385186247
2814,14.07,2.35984997412381
2815,14.075,2.24647125149722
2816,14.08,2.36890292708419
2817,14.085,2.20920059880302
2818,14.09,2.32838765928847
2819,14.095,2.4876279748725
2820,14.1,2.33436293715655
2821,14.105,2.29254297971353
2822,14.11,2.3187065064109
2823,14.115,2.27387037257893
2824,14.12,2.10577225535535
2825,14.125,2.24908642909755
2826,14.13,2.17668405936218
2827,14.135,2.45819068720592
2828,14.14,2.02911023079551
2829,14.145,2.10755464851012
2830,14.15,2.16746734077743
2831,14.155,2.09844312890527
2832,14.16,2.12455356687007
2833,14.165,2.27010589320067
2834,14.17,2.23482918179191
2835,14.175,2.0864093562455
2836,14.18,2.04519652497161
2837,14.185,2.32786499149676
2838,14.19,2.10642453979336
2839,14.195,2.11104268282179
2840,14.2,2.08516887778794
2841,14.205,2.21469468621751
2842,14.21,2.1705180932599
2843,14.215,2.1111927523707
2844,14.22,1.96075248066756
2845,14.225,2.15986899004823
2846,14.23,2.00960478021451
2847,14.235,2.02942846618589
2848,14.24,2.09772616854441
2849,14.245,2.1659275315901
2850,14.25,2.07662118892639
2851,14.255,2.03281487817555
2852,14.26,2.09789393347261
2853,14.265,2.06017464094819
2854,14.27,2.200609092837
2855,14.275,2.16588621899716
2856,14.28,2.1191536387071
2857,14.285,2.14779427738829
2858,14.29,2.20348637935873
2859,14.295,2.10869394832749
2860,14.3,2.14629837188485
2861,14.305,1.98559102262275
2862,14.31,1.94818233331675
2863,14.315,1.94982183420318
2864,14.32,2.12831887246167
2865,14.325,2.04595431304907
2866,14.33,1.93975651832966
2867,14.335,2.06105000101029
2868,14.34,2.11342050749029
2869,14.345,2.00142172291518
2870,14.35,2.08062586505907
2871,14.355,1.95090659631115
2872,14.36,1.8869485467341
2873,14.365,2.09117888203471
2874,14.37,1.97660541717841
2875,14.375,1.96035737620153
2876,14.38,1.96791286833801
2877,14.385,2.04378147802435
2878,14.39,2.048299037586
2879,14.395,1.92821732684271
2880,14.4,2.02174071872937
2881,14.405,1.89888068306333
2882,14.41,2.02781759336362
2883,14.415,1.93174710089498
2884,14.42,1.98066381594635
2885,14.425,1.97042895331234
2886,14.43,1.88345266911833
2887,14.435,1.82019696630497
2888,14.44,1.93685846417418
2889,14.445,1.9973841916364
2890,14.45,1.80170149439842
2891,14.455,1.87106182651086
2892,14.46,2.01382303479798
2893,14.465,1.88610373227428
2894,14.47,1.99929820350419
2895,14.475,1.97738111200045
2896,14.48,1.83822280806731
2897,14.485,1.77835937509974
2898,14.49,1.98207387796657
2899,14.495,1.93682148299568
2900,14.5,1.88870730629456
2901,14.505,1.85818906234052
2902,14.51,1.83939108711211
2903,14.515,1.89064235001127
2904,14.52,1.6881611060606
2905,14.525,1.809372478622
2906,14.53,1.80812785442589
2907,14.535,1.87671579957477
2908,14.54,1.79982718199794
2909,14.545,1.92643850588438
2910,14.55,1.75960753582543
2911,14.555,1.87736682577998
2912,14.56,1.7571921517095
2913,14.565,1.75598632422624
2914,14.57,1.74319901977954
2915,14.575,1.75647208359855
2916,14.58,1.75237627962821
2917,14.585,1.71649866435599
2918,14.59,1.76152675960334
2919,14.595,1.82957895017728
2920,14.6,1.75334776982518
2921,14.605,1.77808427348959
2922,14.61,1.7912671189756
2923,14.615,1.70370567532861
2924,14.62,1.6709058961145
2925,14.625,1.72149505199674
2926,14.63,1.6772391928105
2927,14.635,1.73636422709505
2928,14.64,1.66634525437571
2929,14.645,1.59355534313735
2930,14.65,1.72135495925919
2931,14.655,1.80890911146282
2932,14.66,1.7819336152883
2933,14.665,1.62065450149175
2934,14.67,1.66810827166715
2935,14.675,1.68409857786001
2936,14.68,1.59737812923313
2937,14.685,1.69890962495748
2938,14.69,1.60375056604634
2939,14.695,1.65959261613404
2940,14.7,1.69260070205897
2941,14.705,1.67439361012789
2942,14.71,1.71018686691102
2943,14.715,1.76296458771113
2944,14.72,1.76460451625149
2945,14.725,1.57062273513516
2946,14.73,1.63755225225877
2947,14.735,1.63077905530043
2948,14.74,1.47123279964337
2949,14.745,1.61725907500977
2950,14.75,1.55965398315451
2951,14.755,1.54447975513911
2952,14.76,1.68451559961662
2953,14.765,1.53956936493188
2954,14.77,1.61179074730919
2955,14.775,1.66138678683579
2956,14.78,1.57021510145834
2957,14.785,1.60289884628899
2958,14.79,1.61867684067244
2959,14.795,1.63443315115166
2960,14.8,1.5379114971967
2961,14.805,1.58174545626395
2962,14.81,1.591888453661
2963,14.815,1.62442324285475
2964,14.82,1.58694276415898
2965,14.825,1.57188808558295
2966,14.83,1.48418154958505
2967,14.835,1.52787256660076
2968,14.84,1.61616526472131
2969,14.845,1.67365504783805
2970,14.85,1.47461269482293
2971,14.855,1.55161934277863
2972,14.86,1.48654834786907
2973,14.865,1.57735239841952
2974,14.87,1.57351211492496
2975,14.875,1.42798901048177
2976,14.88,1.55751698682496
2977,14.885,1.45936510397111
2978,14.89,1.48888405605151
2979,14.895,1.52113379887159
2980,14.9,1.54503330943582
2981,14.905,1.50249194129505
2982,14.91,1.54849254997708
2983,14.915,1.47008211723033
2984,14.92,1.39453785300871
2985,14.925,1.43499813559632
2986,14.93,1.38715547328827
2987,14.935,1.43032184482302
2988,14.94,1.39356197224218
2989,14.945,1.40914337861154
2990,14.95,1.41370206669229
2991,14.955,1.426500011274
2992,14.96,1.41456007197353
2993,14.965,1.43557437248899
2994,14.97,1.42090062817437
2995,14.975,1.37061028443973
2996,14.98,1.38887152314099
2997,14.985,1.34140655100261
2998,14.99,1.41164134603367
2999,14.995,1.36422384480108
3000,15,1.34692225384996
3001,15.005,1.36513697096623
3002,15.01,1.31511573436568
3003,15.015,1.39603949274082
3004,15.02,1.4087346289245
3005,15.025,1.51399499352369
3006,15.03,1.35243727653303
3007,15.035,1.35697698460242
3008,15.04,1.38596863003031
3009,15.045,1.26283776712099
3010,15.05,1.32713452714252
3011,15.055,1.27200994744308
3012,15.06,1.35247698111918
3013,15.065,1.32991105494899
3014,15.07,1.31278832455838
3015,15.075,1.22806337215544
3016,15.08,1.31104837998537
3017,15.085,1.42633996705625
3018,15.09,1.26881771002068
3019,15.095,1.28956016948907
3020,15.1,1.36958774623995
3021,15.105,1.25282852440725
3022,15.11,1.33277397756976
3023,15.115,1.24309981510739
3024,15.12,1.31487873302117
3025,15.125,1.20921149318879
3026,15.13,1.27554671220231
3027,15.135,1.25860282155584
3028,15.14,1.31409006935789
3029,15.145,1.28374231387924
3030,15.15,1.21593841721426
3031,15.155,1.22584252756137
3032,15.16,1.2678302830927
3033,15.165,1.25362974974417
3034,15.17,1.27417355781911
3035,15.175,1.04109095307979
3036,15.18,1.256489672267
3037,15.185,1.2556626262652
3038,15.19,1.24950800421936
3039,15.195,1.25401098208185
3040,15.2,1.23190083811512
3041,15.205,1.21247843544754
3042,15.21,1.2409108326998
3043,15.215,1.17636482496808
3044,15.22,1.24724239336303
3045,15.225,1.24111965974021
3046,15.23,1.20585222252482
3047,15.235,1.20506111070584
3048,15.24,1.1857435344317
3049,15.245,1.23786639859718
3050,15.25,1.16039995935611
3051,15.255,1.13058263424351
3052,15.26,1.21167647741501
3053,15.265,1.1633974940306
3054,15.27,1.1731814347628
3055,15.275,1.18295232224054
3056,15.28,1.17691269002555
3057,15.285,1.21034859251163
3058,15.29,1.22270474862763
3059,15.295,1.19562818328794
3060,15.3,1.21060333548349
3061,15.305,1.18619383364074
3062,15.31,1.10936375797976
3063,15.315,1.17416219212441
3064,15.32,1.11577401075097
3065,15.325,1.20927555667418
3066,15.33,1.18494515622815
3067,15.335,1.14757587491674
3068,15.34,1.17295179471272
3069,15.345,1.18785176044679
3070,15.35,1.1792514037398
3071,15.355,1.06897865625745
3072,15.36,1.09433873033887
3073,15.365,1.11706171063923
3074,15.37,1.1996050493912
3075,15.375,1.04279588884816
3076,15.38,1.07590257910864
3077,15.385,1.17649089639308
3078,15.39,1.14717715943294
3079,15.395,1.16977600547012
3080,15.4,1.1223597914143
3081,15.405,1.25115023536183
3082,15.41,1.14937969506969
3083,15.415,1.03997982492039
3084,15.42,1.06515909317537
3085,15.425,1.04896691394868
3086,15.43,1.08185327461782
3087,15.435,1.07857238917705
3088,15.44,0.99793613449547
3089,15.445,1.09263849632654
3090,15.45,1.09193163010125
3091,15.455,1.04747348581794
3092,15.46,1.05194023858182
3093,15.465,1.0409790863173
3094,15.47,1.08911101357136
3095,15.475,1.08070657017203
3096,15.48,1.05948604529655
3097,15.485,0.96394580583419
3098,15.49,1.08117724923745
3099,15.495,0.993426950893542
3100,15.5,0.977433974182964
3101,15.505,1.01771713128495
3102,15.51,1.01195041937764
3103,15.515,0.965330381112523
3104,15.52,1.00554292061287
3105,15.525,1.02274901474394
3106,15.53,0.9685648187089
3107,15.535,1.00869708465773
3108,15.54,1.01313945360437
3109,15.545,0.951433467652926
3110,15.55,1.00421030423433
3111,15.555,1.04929710580402
3112,15.56,1.00545941354843
3113,15.565,0.93122890477477
3114,15.57,0.978810912734205
3115,15.575,1.02379750555125
3116,15.58,0.934502271949721
3117,15.585,1.01489181709322
3118,15.59,0.96618482773591
3119,15.595,1.09447616534635
3120,15.6,1.01294166513294
3121,15.605,0.923938124738074
3122,15.61,1.05453236480935
3123,15.615,0.96057333176695
3124,15.62,1.12121156200213
3125,15.625,0.999632021042742
3126,15.63,0.938600258065738
3127,15.635,0.867587340357648
3128,15.64,0.924835075085596
3129,15.645,1.02219401566995
3130,15.65,0.938713507050008
3131,15.655,0.988280701925178
3132,15.66,0.942528855779502
3133,15.665,0.924391581886226
3134,15.67,0.921298424117388
3135,15.675,0.988263117488428
3136,15.68,0.915123373488346
3137,15.685,0.939527651329419
3138,15.69,0.888986091911715
3139,15.695,0.968277921831204
3140,15.7,0.842962834621397
3141,15.705,0.852395885293291
3142,15.71,0.944013158433558
3143,15.715,0.878693129395085
3144,15.72,0.957738685225198
3145,15.725,0.949671765554641
3146,15.73,0.929192544100425
3147,15.735,0.841701014811362
3148,15.74,0.935456568653988
3149,15.745,0.86790968909316
3150,15.75,0.810361027202951
3151,15.755,0.730595845529988
3152,15.76,0.977635028987086
3153,15.765,0.833554734987569
3154,15.77,0.852801524167151
3155,15.775,0.896726978481666
3156,15.78,0.861596375104721
3157,15.785,0.838846053507159
3158,15.79,0.872833909454002
3159,15.795,0.847640848012351
3160,15.8,0.815091946383168
3161,15.805,0.853951771027943
3162,15.81,0.90505929884347
3163,15.815,0.766847920702285
3164,15.82,0.962866857520931
3165,15.825,0.78551730538076
3166,15.83,0.787474511346929
3167,15.835,0.818848807584827
3168,15.84,0.808531717787033
3169,15.845,0.822712986936461
3170,15.85,0.88092232566925
3171,15.855,0.882812440523339
3172,15.86,0.828489777141176
3173,15.865,0.810871131154501
3174,15.87,0.783511135384854
3175,15.875,0.822046743653559
3176,15.88,0.772773876725486
3177,15.885,0.799086250316295
3178,15.89,0.857016547765684
3179,15.895,0.863777153638685
3180,15.9,0.902140481767332
3181,15.905,0.860261548280302
3182,15.91,0.808720694003461
3183,15.915,0.805785717974554
3184,15.92,0.841662933439421
3185,15.925,0.804774377355048
3186,15.93,0.736439469735557
3187,15.935,0.801343960806291
3188,15.94,0.800841472051873
3189,15.945,0.80033945578334
3190,15.95,0.792588625202392
3191,15.955,0.775187689141688
3192,15.96,0.750568185463742
3193,15.965,0.803159886842506
3194,15.97,0.82676102500007
3195,15.975,0.768430760972273
3196,15.98,0.779986951932701
3197,15.985,0.654394416551696
3198,15.99,0.704476872602009
3199,15.995,0.826582270694544
3200,16,0.758827976838891
3201,16.005,0.71755654999857
3202,16.01,0.784262546679153
3203,16.015,0.752613896851236
3204,16.02,0.675492669789364
3205,16.025,0.794764843180679
3206,16.03,0.818193050042889
3207,16.035,0.743565566122978
3208,16.04,0.66664153534526
3209,16.045,0.721148124058279
3210,16.05,0.694448393884771
3211,16.055,0.739329815359591
3212,16.06,0.803222840732671
3213,16.065,0.714590288688888
3214,16.07,0.771277488463759
3215,16.075,0.720838788875382
3216,16.08,0.715635660822234
3217,16.085,0.696182561880673
3218,16.09,0.653007757276113
3219,16.095,0.754645482435242
3220,16.1,0.723345842520987
3221,16.105,0.713416292765242
3222,16.11,0.73666049068868
3223,16.115,0.691226508792135
3224,16.12,0.712089623981551
3225,16.125,0.735291021443586
3226,16.13,0.732472565505434
3227,16.135,0.774523129492279
3228,16.14,0.759884142520418
3229,16.145,0.702811435589888
3230,16.15,0.65288013250659
3231,16.155,0.716074946742401
3232,16.16,0.755650933411709
3233,16.165,0.696368760012583
3234,16.17,0.705342876597238
3235,16.175,0.714305769044526
3236,16.18,0.727953929984832
3237,16.185,0.692302543348956
3238,16.19,0.616824268575594
3239,16.195,0.703167572181958
3240,16.2,0.7285006220231
3241,16.205,0.662503252068954
3242,16.21,0.743979249319991
3243,16.215,0.734168178959848
3244,16.22,0.661278850817437
3245,16.225,0.76595704091746
3246,16.23,0.721143182454786
3247,16.235,0.671719640042587
3248,16.24,0.724917470383058
3249,16.245,0.687199593591325
3250,16.25,0.663496323867361
3251,16.255,0.625862320649475
3252,16.26,0.64175395742702
3253,16.265,0.652978410922484
3254,16.27,0.689734680822363
3255,16.275,0.682348337790164
3256,16.28,0.630900667458755
3257,16.285,0.709327612877182
3258,16.29,0.602326855270728
3259,16.295,0.715403201372788
3260,16.3,0.668688485789622
3261,16.305,0.612781380218588
3262,16.31,0.654003221990642
3263,16.315,0.667459843907093
3264,16.32,0.664742913916717
3265,16.325,0.76583167138
3266,16.33,0.638570865359697
3267,16.335,0.638180122908779
3268,16.34,0.600949898472593
3269,16.345,0.653507287149854
3270,16.35,0.648508421271082
3271,16.355,0.586058798507146
3272,16.36,0.650012973694529
3273,16.365,0.654206884105539
3274,16.37,0.676748041005384
3275,16.375,0.582335854368297
3276,16.38,0.520116431718742
3277,16.385,0.636582209707061
3278,16.39,0.627040120283285
3279,16.395,0.596925895857328
3280,16.4,0.683417865243686
3281,16.405,0.653305748577105
3282,16.41,0.586703876656456
3283,16.415,0.645665733898131
3284,16.42,0.570028881933958
3285,16.425,0.619814005981885
3286,16.43,0.614882249501437
3287,16.435,0.612232333779345
3288,16.44,0.557270350851994
3289,16.445,0.654678821288406
3290,16.45,0.588398557636394
3291,16.455,0.610745431271011
3292,16.46,0.61037455201357
3293,16.465,0.591862627270598
3294,16.47,0.541644905939157
3295,16.475,0.527726757535366
3296,16.48,0.647374723902388
3297,16.485,0.524824719384806
3298,16.49,0.608156354385711
3299,16.495,0.652976516914015
3300,16.5,0.546451870997336
3301,16.505,0.616078579674467
3302,16.51,0.606684266926928
3303,16.515,0.572507577596066
3304,16.52,0.560898165275826
3305,16.525,0.567312616890384
3306,16.53,0.564719691471323
3307,16.535,0.586863508309294
3308,16.54,0.604486137331788
3309,16.545,0.64679119664003
3310,16.55,0.594778296075823
3311,16.555,0.542828085614002
3312,16.56,0.629928196016889
3313,16.565,0.560096166830481
3314,16.57,0.620212198127177
3315,16.575,0.642215011711871
3316,16.58,0.594864830714253
3317,16.585,0.581096399523312
3318,16.59,0.540540776434914
3319,16.595,0.497801608536382
3320,16.6,0.635820767231753
3321,16.605,0.561860995731606
3322,16.61,0.559294616301829
3323,16.615,0.565638922574448
3324,16.62,0.580877838927376
3325,16.625,0.582752843779821
3326,16.63,0.564619294259719
3327,16.635,0.555393731061746
3328,16.64,0.563941072946432
3329,16.645,0.536975534449895
3330,16.65,0.587657398912469
3331,16.655,0.571791006822966
3332,16.66,0.560373376717073
3333,16.665,0.553396512189563
3334,16.67,0.537578878654877
3335,16.675,0.506303580161604
3336,16.68,0.572288410104584
3337,16.685,0.554279296085561
3338,16.69,0.560568227202519
3339,16.695,0.509502883521975
3340,16.7,0.566510249943386
3341,16.705,0.54414126524093
3342,16.71,0.497580424097857
3343,16.715,0.569894973520729
3344,16.72,0.479393177824025
3345,16.725,0.545038784663365
3346,16.73,0.551302417286636
3347,16.735,0.572924254961991
3348,16.74,0.550644145802298
3349,16.745,0.50646561527447
3350,16.75,0.514928116983649
3351,16.755,0.551848823273975
3352,16.76,0.503371159464138
3353,16.765,0.452763938266003
3354,16.77,0.555234274994142
3355,16.775,0.548349456218592
3356,16.78,0.524005878600618
3357,16.785,0.451685929271582
3358,16.79,0.534285855094884
3359,16.795,0.540506257270071
3360,16.8,0.457414439091818
3361,16.805,0.520271555600781
3362,16.81,0.528664488518487
3363,16.815,0.521827385843627
3364,16.82,0.567150044090043
3365,16.825,0.519035756617596
3366,16.83,0.525238718638347
3367,16.835,0.451176809986521
3368,16.84,0.487762149744219
3369,16.845,0.461474174561148
3370,16.85,0.469861465336389
3371,16.855,0.489058607782181
3372,16.86,0.549324076416022
3373,16.865,0.494963217101641
3374,16.87,0.546513087780973
3375,16.875,0.485741536411802
3376,16.88,0.50702963165016
3377,16.885,0.4679161589774
3378,16.89,0.527979792237189
3379,16.895,0.486746277177689
3380,16.9,0.499373213893456
3381,16.905,0.496926747145526
3382,16.91,0.515982349943267
3383,16.915,0.451217760782221
3384,16.92,0.453098588455186
3385,16.925,0.478584419037862
3386,16.93,0.463287900247196
3387,16.935,0.465158038494836
3388,16.94,0.490591415603113
3389,16.945,0.496725194446927
3390,16.95,0.462195562518725
3391,16.955,0.498278139079094
3392,16.96,0.523631741866463
3393,16.965,0.457106816177678
3394,16.97,0.531553999038002
3395,16.975,0.486437540350975
3396,16.98,0.490415674199356
3397,16.985,0.513567926800037
3398,16.99,0.521784717760802
3399,16.995,0.476779730935744
3400,17,0.538189049894188
3401,17.005,0.469841370981747
3402,17.01,0.499311494625182
3403,17.015,0.465042465005248
3404,17.02,0.502969573166565
3405,17.025,0.426318687450112
3406,17.03,0.474822566534981
3407,17.035,0.440647958842057
3408,17.04,0.499672675141983
3409,17.045,0.457059345218125
3410,17.05,0.501201667422795
3411,17.055,0.492453780704104
3412,17.06,0.464705384058251
3413,17.065,0.502432267871317
3414,17.07,0.529565769922426
3415,17.075,0.482866813566252
3416,17.08,0.533160741807767
3417,17.085,0.494938622718546
3418,17.09,0.450446453272222
3419,17.095,0.460701368898828
3420,17.1,0.462534500560489
3421,17.105,0.481175018731391
3422,17.11,0.49769370502565
3423,17.115,0.470119327562827
3424,17.12,0.482429975191599
3425,17.125,0.503111360959534
3426,17.13,0.4672015276421
3427,17.135,0.389456465115102
3428,17.14,0.506416672978215
3429,17.145,0.487298731548022
3430,17.15,0.461932413558161
3431,17.155,0.518065560296024
3432,17.16,0.450955558325232
3433,17.165,0.471558369590333
3434,17.17,0.425406659835827
3435,17.175,0.458504888565538
3436,17.18,0.47490132653022
3437,17.185,0.505850436236488
3438,17.19,0.484751508620971
3439,17.195,0.457439218063315
3440,17.2,0.509124901515303
3441,17.205,0.450677214932931
3442,17.21,0.477398874254451
3443,17.215,0.4584517006263
3444,17.22,0.462332060299116
3445,17.225,0.480712083108927
3446,17.23,0.486645705730576
3447,17.235,0.488433101357953
3448,17.24,0.512971092597691
3449,17.245,0.432051677742519
3450,17.25,0.45452770721836
3451,17.255,0.425356668919571
3452,17.26,0.4374921896771
3453,17.265,0.447551139638262
3454,17.27,0.4493533565945
3455,17.275,0.449093351764649
3456,17.28,0.459127920529446
3457,17.285,0.430054907784627
3458,17.29,0.483275009685666
3459,17.295,0.487106302042541
3460,17.3,0.492987199721056
3461,17.305,0.433167563396226
3462,17.31,0.387779120256766
3463,17.315,0.44907196982125
3464,17.32,0.409874705592992
3465,17.325,0.483373109101946
3466,17.33,0.425778033311113
3467,17.335,0.48895323439149
3468,17.34,0.476403475695934
3469,17.345,0.410737833288542
3470,17.35,0.447262500491851
3471,17.355,0.387812468502157
3472,17.36,0.487546377878666
3473,17.365,0.489304504039205
3474,17.37,0.478834952738339
3475,17.375,0.458195249862529
3476,17.38,0.48235475555189
3477,17.385,0.427157208161986
3478,17.39,0.491964888659468
3479,17.395,0.449015554445752
3480,17.4,0.432512991324885
3481,17.405,0.464735179301226
3482,17.41,0.440129405194837
3483,17.415,0.421633046349043
3484,17.42,0.461909486926785
3485,17.425,0.494040623055539
3486,17.43,0.422931459734653
3487,17.435,0.465160130254249
3488,17.44,0.434574381741961
3489,17.445,0.464627148195167
3490,17.45,0.426000744042148
3491,17.455,0.439881425216602
3492,17.46,0.449712844357187
3493,17.465,0.473641405231841
3494,17.47,0.453226983105069
3495,17.475,0.467060066612867
3496,17.48,0.448684635846732
3497,17.485,0.446417246206002
3498,17.49,0.442142635688263
3499,17.495,0.437872836857343
3500,17.5,0.385429194276144
3501,17.505,0.479505085362339
3502,17.51,0.395014967237074
3503,17.515,0.482965876919826
3504,17.52,0.41659580299141
3505,17.525,0.468402963225548
3506,17.53,0.470136457392836
3507,17.535,0.443875735592276
3508,17.54,0.411649966021743
3509,17.545,0.517265044814563
3510,17.55,0.443117513833572
3511,17.555,0.420921433518363
3512,17.56,0.410713067398474
3513,17.565,0.442361233191117
3514,17.57,0.408254332526293
3515,17.575,0.447829176915847
3516,17.58,0.437628446620823
3517,17.585,0.499010462325773
3518,17.59,0.478857296034223
3519,17.595,0.462698609148157
3520,17.6,0.476328745955707
3521,17.605,0.442337500691799
3522,17.61,0.448033773194969
3523,17.615,0.396265073963248
3524,17.62,0.427723496575092
3525,17.625,0.403731979816846
3526,17.63,0.377789643165546
3527,17.635,0.423042714709221
3528,17.64,0.442560145871238
3529,17.645,0.462055396197314
3530,17.65,0.436138512990202
3531,17.655,0.429974503576302
3532,17.66,0.429731133266431
3533,17.665,0.443278867627484
3534,17.67,0.480439371356792
3535,17.675,0.434905961640821
3536,17.68,0.470062256749107
3537,17.685,0.410826291240475
3538,17.69,0.453814590387747
3539,17.695,0.404471845197179
3540,17.7,0.492549029769045
3541,17.705,0.441278739923929
3542,17.71,0.462591126990112
3543,17.715,0.456453030237521
3544,17.72,0.452279705611928
3545,17.725,0.434413298735722
3546,17.73,0.465459801615113
3547,17.735,0.514062739298563
3548,17.74,0.447353751424521
3549,17.745,0.429530071880503
3550,17.75,0.446849974717373
3551,17.755,0.466100519192974
3552,17.76,0.502871347224447
3553,17.765,0.459732023065207
3554,17.77,0.49646492390043
3555,17.775,0.426135985503695
3556,17.78,0.4200622175655
3557,17.785,0.470360754613063
3558,17.79,0.419590237583025
3559,17.795,0.431003283222259
3560,17.8,0.432701614516352
3561,17.805,0.479001334063565
3562,17.81,0.480670684747335
3563,17.815,0.509457497200703
3564,17.82,0.414307032313874
3565,17.825,0.448903412825461
3566,17.83,0.469924031344487
3567,17.835,0.454198578652618
3568,17.84,0.442354028156609
3569,17.845,0.43052267573158
3570,17.85,0.407127421696803
3571,17.855,0.47246624259191
3572,17.86,0.493402712679778
3573,17.865,0.439190917833201
3574,17.87,0.429319258638088
3575,17.875,0.40021735246571
3576,17.88,0.403839703527556
3577,17.885,0.467039057363413
3578,17.89,0.462936310143251
3579,17.895,0.412762283671318
3580,17.9,0.487363134170839
3581,17.905,0.465996559792513
3582,17.91,0.438903926342264
3583,17.915,0.419503620006659
3584,17.92,0.469045921855462
3585,17.925,0.476437982138662
3586,17.93,0.424539223334956
3587,17.935,0.4128349742026
3588,17.94,0.477552026089421
3589,17.945,0.477286017446154
3590,17.95,0.503733363937463
3591,17.955,0.511081002496268
3592,17.96,0.472677409128334
3593,17.965,0.48384378962394
3594,17.97,0.462632441801005
3595,17.975,0.466180730645812
3596,17.98,0.458314678742622
3597,17.985,0.4523579622255
3598,17.99,0.461604655521785
3599,17.995,0.470841006333039
3600,18,0.388987117234257
3601,18.005,0.50255784517999
3602,18.01,0.48901117256991
3603,18.015,0.433803965507415
3604,18.02,0.444923068873821
3605,18.025,0.463598732117053
3606,18.03,0.448212187414323
3607,18.035,0.533020178688979
3608,18.04,0.436380982476365
3609,18.045,0.449355594663813
3610,18.05,0.481185800999663
3611,18.055,0.473375566827013
3612,18.06,0.48630796507385
3613,18.065,0.521832438580039
3614,18.07,0.465058889205718
3615,18.075,0.442220242732713
3616,18.08,0.451379492747237
3617,18.085,0.469927092124276
3618,18.09,0.405792657823392
3619,18.095,0.478796138692098
3620,18.1,0.51418702463763
3621,18.105,0.50452534495143
3622,18.11,0.470505444608503
3623,18.115,0.487107223482042
3624,18.12,0.460624130336617
3625,18.125,0.467855790657576
3626,18.13,0.43767157938741
3627,18.135,0.46547074464337
3628,18.14,0.448399278658383
3629,18.145,0.519109702027785
3630,18.15,0.462835628454188
3631,18.155,0.45885030779881
3632,18.16,0.473511488920675
3633,18.165,0.471387731452774
3634,18.17,0.491612250381633
3635,18.175,0.463424721868376
3636,18.18,0.463169917902405
3637,18.185,0.485224496268503
3638,18.19,0.496106309166363
3639,18.195,0.458692655053013
3640,18.2,0.475145048036753
3641,18.205,0.461899044806893
3642,18.21,0.48945546767718
3643,18.215,0.418773606839445
3644,18.22,0.446323318244219
3645,18.225,0.483097487338108
3646,18.23,0.462483328503813
3647,18.235,0.480719001151923
3648,18.24,0.417626753737235
3649,18.245,0.465417181521438
3650,18.25,0.492850493124858
3651,18.255,0.53501266158526
3652,18.26,0.451746025097014
3653,18.265,0.501255808207363
3654,18.27,0.473353901145354
3655,18.275,0.476776663299493
3656,18.28,0.494914250813507
3657,18.285,0.452350739655574
3658,18.29,0.477832988290706
3659,18.295,0.461040577587683
3660,18.3,0.447938063899133
3661,18.305,0.499068114982485
3662,18.31,0.438280010701199
3663,18.315,0.4875265891386
3664,18.32,0.525728521508688
3665,18.325,0.571211934528702
